
Run     SWR     Gain    F/B     F/R     R-a     X-a     Eff.    %Res.   %Stp  Lr      Ld      L1      L2      L3      L4      L5      

10-3    3.6222  8.55    17.98   7.89    28.106  -46.78  99.99   -2.23	0.4  	0.2416  0.6164  0.5737  0.468   0.5552  0.4627  0.497   -0.18   0.1905  0.4011  0.7165  0.9707  1.48    
11      3.6224  8.55    17.98   7.89    28.105  -46.78  99.99   -2e-5	0.1  	0.2418  0.6164  0.5737  0.468   0.5552  0.4627  0.497   -0.18   0.1905  0.4011  0.7165  0.9707  1.48    
11      3.5852  8.55    17.98   7.89    28.219  -46.43  99.99   6.e-3	0.1  	0.2416  0.617   0.5737  0.468   0.5552  0.4627  0.497   -0.18   0.1905  0.4011  0.7165  0.9707  1.48    
11      3.6395  8.57    18.23   7.95    27.904  -46.72  99.99   0.09 	0.1  	0.2416  0.6164  0.5743  0.468   0.5552  0.4627  0.497   -0.18   0.1905  0.4011  0.7165  0.9707  1.48    
11      3.621   8.55    17.99   7.9     28.104  -46.76  99.99   4.e-3	0.1  	0.2416  0.6164  0.5737  0.4684  0.5552  0.4627  0.497   -0.18   0.1905  0.4011  0.7165  0.9707  1.48    
11      3.629   8.55    18.05   7.88    28.069  -46.82  99.99   0.023	0.1  	0.2416  0.6164  0.5737  0.468   0.5558  0.4627  0.497   -0.18   0.1905  0.4011  0.7165  0.9707  1.48    
11      3.6224  8.55    18.01   7.9     28.096  -46.77  99.99   0.01 	0.1  	0.2416  0.6164  0.5737  0.468   0.5552  0.4631  0.497   -0.18   0.1905  0.4011  0.7165  0.9707  1.48    
11      3.6241  8.55    18.01   7.89    28.096  -46.79  99.99   1.e-2	0.1  	0.2416  0.6164  0.5737  0.468   0.5552  0.4627  0.4975  -0.18   0.1905  0.4011  0.7165  0.9707  1.48    
11      3.6222  8.55    17.98   7.89    28.106  -46.78  99.99   7.e-6	0.1  	0.2416  0.6164  0.5737  0.468   0.5552  0.4627  0.497   -0.18   0.1905  0.4011  0.7165  0.9707  1.48    
11      3.6202  8.55    17.99   7.9     28.11   -46.76  99.99   4.e-3	0.1  	0.2416  0.6164  0.5737  0.468   0.5552  0.4627  0.497   -0.18   0.1907  0.4011  0.7165  0.9707  1.48    
